0 -153.75946 -0.6682122945785522 -0.3075188994407654 -0.055665433406829834 -0.3508274257183075 -0.33700576424598694 -0.32347604632377625 -0.0009321286808682316 566.4070654296875
10 -211.46954 -0.7005099654197693 -0.4229390621185303 -0.09220433980226517 -5.029214859008789 -5.029162883758545 -5.028910160064697 -0.000754140402422081 1034.8316040039062
20 -125.05472 -0.6460621356964111 -0.25010940432548523 -0.09196125715970993 -7.367177486419678 -7.367155075073242 -7.367068290710449 -0.00019344923083792765 162.39426361083986
30 -153.82172 -0.6873059272766113 -0.3076433837413788 -0.1355331987142563 -9.321685791015625 -9.321674346923828 -9.32162857055664 -0.0003754039951820687 275.541435546875
40 -132.95447 -0.6392105221748352 -0.2659088969230652 -0.026327168568968773 -11.45263671875 -11.452627182006836 -11.452601432800293 -0.0019086033687580083 173.88941009521486
50 -146.4464 -0.5948789715766907 -0.29289281368255615 -0.006668682675808668 -14.972384452819824 -14.972370147705078 -14.972368240356445 -0.0020502838820368654 215.1877655029297
60 -184.26074 -0.6310452818870544 -0.3685215413570404 -0.1530561000108719 -16.25140380859375 -16.25140380859375 -16.251392364501953 -0.0062570333271281696 318.2082806396484
70 -103.361465 -0.6057547330856323 -0.2067229449748993 -0.03990602120757103 -17.344528198242188 -17.34453582763672 -17.34451675415039 -0.003820812384665473 11.647044143676759
80 -110.781815 -0.5798357725143433 -0.22156360745429993 -0.004044150467962027 -17.510738372802734 -17.510740280151367 -17.51072883605957 -0.0028871002448454417 26.863974838256837
90 -167.85735 -0.5858766436576843 -0.33571475744247437 -0.1384119838476181 -19.195507049560547 -19.195499420166016 -19.195499420166016 -0.00917991177745165 124.08642868041993
100 -136.19424 -0.5919244885444641 -0.2723884880542755 -0.016517605632543564 -20.026519775390625 -20.02651023864746 -20.026512145996094 -0.00011052446332044497 60.84716056823731
110 -92.62056 -0.580020546913147 -0.18524110317230225 -0.024448823183774948 -20.816144943237305 -20.81615447998047 -20.816139221191406 -0.007719799391924163 10.554299697875976
120 -109.76138 -0.5997810363769531 -0.21952280402183533 -0.0051477449014782906 -19.854633331298828 -19.85462760925293 -19.854629516601562 -0.002218253910521746 83.3236572265625
130 -107.15964 -0.5781449675559998 -0.21431927382946014 -0.0018855130765587091 -19.430889129638672 -19.430875778198242 -19.43088150024414 -0.0022870704942027763 69.48074172973632
140 -170.24203 -0.6285049915313721 -0.340484082698822 -0.05153018608689308 -18.449169158935547 -18.449169158935547 -18.449159622192383 -0.00330383502111772 250.82247772216797
150 -130.57005 -0.6982479691505432 -0.2611401081085205 -0.005588729400187731 -18.619441986083984 -18.619430541992188 -18.61943244934082 -0.0026017787027667796 95.46663192749024
160 -65.32354 -0.592240571975708 -0.13064710795879364 -0.013999204151332378 -17.299190521240234 -17.299169540405273 -17.299156188964844 -0.0014553618601127383 21.773192405700684
170 -93.624725 -0.5938568115234375 -0.18724943697452545 -0.01059603039175272 -19.092803955078125 -19.092802047729492 -19.092802047729492 -0.003475777035274081 10.961347465515138
180 -101.06389 -0.5738513469696045 -0.20212773978710175 -0.0073969135992228985 -17.93971824645996 -17.9397029876709 -17.939712524414062 -0.0034512752315530013 69.34564193725586
190 -83.55036 -0.5876441597938538 -0.1671007126569748 -0.008479535579681396 -20.116779327392578 -20.11679458618164 -20.116779327392578 -0.0050343270397256125 20.475507545471192
200 -144.30174 -0.5774023532867432 -0.28860342502593994 -0.013029908761382103 -19.36261749267578 -19.362600326538086 -19.362613677978516 -0.003991458042358005 120.94239929199219
210 -73.02051 -0.5787360072135925 -0.14604102075099945 -0.008888758718967438 -19.187255859375 -19.187265396118164 -19.187252044677734 -0.003719419384393845 32.755625610351565
220 -92.720604 -0.5775905847549438 -0.18544122576713562 -0.005474125035107136 -18.166973114013672 -18.166976928710938 -18.166969299316406 -0.0011708380109921633 47.63001358032226
230 -80.25336 -0.5912904739379883 -0.1605067253112793 -0.008337688632309437 -17.071762084960938 -17.07171058654785 -17.071624755859375 -0.0042068637412833 6.922199058532715
240 -77.664566 -0.5835936069488525 -0.1553291380405426 -0.004634513985365629 -16.76346778869629 -16.763469696044922 -16.763458251953125 -0.006154870827125834 24.097735443115234
250 -56.37554 -0.5705375075340271 -0.1127510741353035 -0.0015746454009786248 -17.292924880981445 -17.292922973632812 -17.292922973632812 -0.0010994846762551447 41.004325256347656
260 -56.661488 -0.5820013880729675 -0.11332296580076218 -0.005713165737688541 -7.783726692199707 -7.783718585968018 -7.783712863922119 -0.0016112594108847133 5.4987819480896
270 -55.72488 -0.5920922160148621 -0.11144975572824478 -0.004562501795589924 -7.326876163482666 -7.326873302459717 -7.326869487762451 -0.00347218269007044 6.6459951496124265
280 -51.0936 -0.5887099504470825 -0.10218719393014908 -0.0014318774919956923 -7.265410423278809 -7.265401363372803 -7.265398979187012 -0.006309241474186997 6.775094451904297
290 -38.45883 -0.5645087957382202 -0.07691767066717148 -0.0022575990296900272 -5.992159843444824 -5.992154121398926 -5.992151260375977 -0.004160491240510567 1.4763527154922484
300 -36.161755 -0.5943674445152283 -0.0723235085606575 -0.001972433878108859 -5.917751312255859 -5.9177446365356445 -5.9177446365356445 -0.004937791002837457 0.6103226292133331
310 -29.92686 -0.5746272802352905 -0.059853728860616684 -0.0011291878763586283 -4.848507881164551 -4.8484978675842285 -4.848501205444336 -0.004028304360087494 0.5758882558345795
320 -33.09029 -0.5753520131111145 -0.06618058681488037 -0.00021771888714283705 -4.12019157409668 -4.120187759399414 -4.120184898376465 -0.0048378943332330945 2.555096230506897
