0 1554.2079 0.6421669125556946 1.5542078018188477 10.058600425720215 0.02024243026971817 0.03721874952316284 0.05137762427330017 -24.170965671539307 13522.01611328125
10 1358.9885 0.6944170594215393 1.3589885234832764 9.928507804870605 76.62557983398438 86.79552459716797 134.2113494873047 62.10546981811523 3065.1702685546875
20 1287.7284 1.0627549886703491 1.2877284288406372 9.982447624206543 114.86337280273438 114.86337280273438 114.8633804321289 90.09507148742676 68.93791549682618
30 1406.935 1.0950181484222412 1.4069350957870483 7.506123065948486 142.34446716308594 142.35003662109375 142.35011291503906 114.74573402404785 34.6176155090332
40 1245.7725 0.9704928398132324 1.2457727193832397 8.065231323242188 122.35289764404297 122.3529281616211 122.3529052734375 97.51848381042481 16.239970760345457
50 1386.9326 1.1146820783615112 1.386932611465454 8.152812957763672 120.8088150024414 120.8127670288086 120.81281280517578 93.23124206542968 29.899927043914794
60 1180.718 0.8261749148368835 1.1807180643081665 7.9426398277282715 21.821237564086914 21.82124137878418 21.821252822875977 1.9183094108104706 5413.040422363281
70 1619.9302 0.624165415763855 1.6199305057525635 19.44814682006836 122.17669677734375 122.1767578125 122.17671966552734 91.43252044677735 2358.579609375
80 1124.4778 0.5848526954650879 1.1244778633117676 7.163082122802734 74.10012817382812 80.557861328125 143.21714782714844 59.47237041473389 326.41520050048825
90 1041.9674 0.6228563189506531 1.0419673919677734 9.578327178955078 -692.360107421875 -692.3601684570312 -692.360107421875 -692.9738024902343 517545.7184375
100 893.0758 0.6561597585678101 0.8930758237838745 13.208141326904297 -536.1907348632812 -536.1905517578125 -536.1907348632812 -539.6829620361328 311138.2965625
110 873.2106 0.6761730909347534 0.8732105493545532 9.882561683654785 -347.68316650390625 -347.68328857421875 -347.68316650390625 -353.71455963134764 146560.3421875
120 1453.0162 0.693394660949707 1.4530162811279297 9.791590690612793 -141.3438262939453 -141.3437957763672 -141.3438262939453 -162.48317443847657 64679.3769140625
130 2296.064 2.028627634048462 2.2960636615753174 9.531991958618164 58.53245544433594 58.5324592590332 58.53245544433594 18.754201030731203 21884.33876953125
140 1811.3608 1.513664960861206 1.8113610744476318 7.714356422424316 157.84278869628906 157.84280395507812 157.84278869628906 122.21978759765625 370.92997375488284
150 1925.7532 1.5398398637771606 1.925753116607666 8.837342262268066 163.5452880859375 163.54537963867188 163.5452880859375 125.49250144958496 481.62232849121096
160 1152.7826 0.5672280192375183 1.1527825593948364 8.48945140838623 133.43157958984375 133.43167114257812 133.43157958984375 108.053955078125 2520.8679931640627
170 1191.7302 0.7005137205123901 1.1917301416397095 9.694894790649414 105.11278533935547 105.11275482177734 105.11278533935547 80.92553184509278 195.18877700805663
